speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
2133054,"Drassyllus pusillus (C.L.Koch, 1833)",SPECIES,ACCEPTED,Animalia,"7778481: Zelotes pusillus (C.L.Koch, 1833)"
2133275,"Phaeocedus braccatus (L.Koch, 1866)",SPECIES,ACCEPTED,Animalia,"2133275: Phaeocedus braccatus (L.Koch, 1866)"
2133316,"Callilepis nocturna (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2133316: Callilepis nocturna (Linnaeus, 1758)"
2133375,"Kishidaia conspicua (L.Koch, 1866)",SPECIES,ACCEPTED,Animalia,"6098913: Poecilochroa conspicua (L.Koch, 1866)"
2133453,"Scotophaeus blackwalli (Thorell, 1871)",SPECIES,ACCEPTED,Animalia,"2133453: Scotophaeus blackwalli (Thorell, 1871)"
2133462,"Scotophaeus scutulatus (L.Koch, 1866)",SPECIES,ACCEPTED,Animalia,"2133462: Scotophaeus scutulatus (L.Koch, 1866)"
2133593,"Haplodrassus silvestris (Blackwall, 1833)",SPECIES,ACCEPTED,Animalia,"2133593: Haplodrassus silvestris (Blackwall, 1833)"
2133604,"Haplodrassus moderatus (Kulczyński, 1897)",SPECIES,ACCEPTED,Animalia,"2133604: Haplodrassus moderatus (Kulczyński, 1897)"
2133629,"Haplodrassus umbratilis (L.Koch, 1866)",SPECIES,ACCEPTED,Animalia,"2133629: Haplodrassus umbratilis (L.Koch, 1866)"
2133633,"Haplodrassus dalmatensis (L.Koch, 1866)",SPECIES,ACCEPTED,Animalia,"2133633: Haplodrassus dalmatensis (L.Koch, 1866)"
2133637,"Haplodrassus signifer (C.L.Koch, 1839)",SPECIES,ACCEPTED,Animalia,"2133637: Haplodrassus signifer (C.L.Koch, 1839)"
2133639,"Haplodrassus kulczynskii Lohmander, 1942",SPECIES,ACCEPTED,Animalia,"2133639: Haplodrassus kulczynskii Lohmander, 1942"
2133779,"Trachyzelotes pedestris (C.L.Koch, 1837)",SPECIES,ACCEPTED,Animalia,"2133779: Trachyzelotes pedestris (C.L.Koch, 1837) | 7824469: Zelotes pedestris (C.L.Koch, 1837)"
2133821,"Gnaphosa nigerrima L.Koch, 1877",SPECIES,ACCEPTED,Animalia,"2133821: Gnaphosa nigerrima L.Koch, 1877"
2133871,"Gnaphosa lugubris (C.L.Koch, 1839)",SPECIES,ACCEPTED,Animalia,"2133871: Gnaphosa lugubris (C.L.Koch, 1839)"
2133883,"Gnaphosa leporina (L.Koch, 1866)",SPECIES,ACCEPTED,Animalia,"2133883: Gnaphosa leporina (L.Koch, 1866)"
2133915,"Gnaphosa opaca Herman, 1879",SPECIES,ACCEPTED,Animalia,"2133915: Gnaphosa opaca Herman, 1879"
2134047,"Pseudocarorita thaleri (Saaristo, 1971)",SPECIES,ACCEPTED,Animalia,"2134047: Pseudocarorita thaleri (Saaristo, 1971)"
2134053,"Bathyphantes approximatus (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2134053: Bathyphantes approximatus (O.Pickard-Cambridge, 1871)"
2134055,"Bathyphantes setiger F.O.Pickard-Cambridge, 1894",SPECIES,ACCEPTED,Animalia,"2134055: Bathyphantes setiger F.O.Pickard-Cambridge, 1894"
2134068,"Bathyphantes gracilis (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2134068: Bathyphantes gracilis (Blackwall, 1841)"
2134107,"Bathyphantes nigrinus (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2134107: Bathyphantes nigrinus (Westring, 1851)"
2134110,"Bathyphantes parvulus (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2134110: Bathyphantes parvulus (Westring, 1851)"
2134131,"Araeoncus humilis (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2134131: Araeoncus humilis (Blackwall, 1841)"
2134145,"Araeoncus crassiceps (Westring, 1861)",SPECIES,ACCEPTED,Animalia,"2134145: Araeoncus crassiceps (Westring, 1861)"
2134165,"Dismodicus bifrons (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2134165: Dismodicus bifrons (Blackwall, 1841)"
2134166,"Dismodicus elevatus (C.L.Koch, 1838)",SPECIES,ACCEPTED,Animalia,"2134166: Dismodicus elevatus (C.L.Koch, 1838)"
2134186,"Monocephalus castaneipes (Simon, 1884)",SPECIES,ACCEPTED,Animalia,"2134186: Monocephalus castaneipes (Simon, 1884)"
2134187,"Monocephalus fuscipes (Blackwall, 1836)",SPECIES,ACCEPTED,Animalia,"2134187: Monocephalus fuscipes (Blackwall, 1836)"
2134203,"Baryphyma pratense (Blackwall, 1861)",SPECIES,ACCEPTED,Animalia,"2134203: Baryphyma pratense (Blackwall, 1861)"
2134207,"Baryphyma trifrons (O.Pickard-Cambridge, 1863)",SPECIES,ACCEPTED,Animalia,"2134207: Baryphyma trifrons (O.Pickard-Cambridge, 1863)"
2134211,"Baryphyma maritimum (Crocker & Parker, 1970)",SPECIES,ACCEPTED,Animalia,"2134211: Baryphyma maritimum (Crocker & Parker, 1970)"
2134295,"Troxochrus scabriculus (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2134295: Troxochrus scabriculus (Westring, 1851) | 2134296: Troxochrus cirrifrons (O.Pickard-Cambridge, 1871)"
2134305,"Ostearius melanopygius (O.Pickard-Cambridge, 1880)",SPECIES,ACCEPTED,Animalia,"2134305: Ostearius melanopygius (O.Pickard-Cambridge, 1880)"
2134310,"Aphileta misera (O.Pickard-Cambridge, 1882)",SPECIES,ACCEPTED,Animalia,"2134310: Aphileta misera (O.Pickard-Cambridge, 1882)"
2134314,"Diplostyla concolor (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2134314: Diplostyla concolor (Wider, 1834)"
2134341,"Oryphantes angulatus (O.Pickard-Cambridge, 1881)",SPECIES,ACCEPTED,Animalia,"10917742: Lepthyphantes angulatus (O.Pickard-Cambridge, 1881)"
2134358,"Mioxena blanda (Simon, 1884)",SPECIES,ACCEPTED,Animalia,"2134358: Mioxena blanda (Simon, 1884)"
2134374,"Lessertia dentichelis (Simon, 1884)",SPECIES,ACCEPTED,Animalia,"2134374: Lessertia dentichelis (Simon, 1884)"
2134389,"Minyriolus pusillus (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2134389: Minyriolus pusillus (Wider, 1834)"
2134393,"Trichopterna cito (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2134393: Trichopterna cito (O.Pickard-Cambridge, 1873)"
2134410,"Leptothrix hardyi (Blackwall, 1850)",SPECIES,ACCEPTED,Animalia,"2134410: Leptothrix hardyi (Blackwall, 1850)"
2134461,"Trichoncus hackmani Millidge, 1955",SPECIES,ACCEPTED,Animalia,"2134461: Trichoncus hackmani Millidge, 1955"
2134476,"Karita paludosa (Duffey, 1971)",SPECIES,ACCEPTED,Animalia,"4551650: Carorita paludosa Duffey, 1971"
2134514,"Leptorhoptrum robustum (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2134514: Leptorhoptrum robustum (Westring, 1851)"
2134540,"Hylyphantes nigritus (Simon, 1881)",SPECIES,ACCEPTED,Animalia,"2134540: Hylyphantes nigritus (Simon, 1881)"
2134541,"Hylyphantes graminicola (Sundevall, 1830)",SPECIES,ACCEPTED,Animalia,"2134541: Hylyphantes graminicola (Sundevall, 1830)"
2134590,"Anguliphantes angulipalpis (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"11304094: Lepthyphantes angulipalpis (Westring, 1851)"
2134613,"Poeciloneta variegata (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"8278168: Poeciloneta globosa (Wider, 1834)"
2134627,"Trematocephalus cristatus (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2134627: Trematocephalus cristatus (Wider, 1834)"
2134675,"Walckenaeria stylifrons (O.Pickard-Cambridge, 1875)",SPECIES,ACCEPTED,Animalia,"2134675: Walckenaeria stylifrons (O.Pickard-Cambridge, 1875)"
2134699,"Walckenaeria cucullata (C.L.Koch, 1836)",SPECIES,ACCEPTED,Animalia,"2134699: Walckenaeria cucullata (C.L.Koch, 1836)"
2134709,"Walckenaeria mitrata (Menge, 1868)",SPECIES,ACCEPTED,Animalia,"2134709: Walckenaeria mitrata (Menge, 1868)"
2134718,"Walckenaeria nodosa O.Pickard-Cambridge, 1873",SPECIES,ACCEPTED,Animalia,"2134718: Walckenaeria nodosa O.Pickard-Cambridge, 1873"
2134726,"Walckenaeria furcillata (Menge, 1869)",SPECIES,ACCEPTED,Animalia,"2134726: Walckenaeria furcillata (Menge, 1869)"
2134735,"Walckenaeria acuminata Blackwall, 1833",SPECIES,ACCEPTED,Animalia,"2134735: Walckenaeria acuminata Blackwall, 1833"
2134738,"Walckenaeria unicornis O.Pickard-Cambridge, 1861",SPECIES,ACCEPTED,Animalia,"2134738: Walckenaeria unicornis O.Pickard-Cambridge, 1861"
2134739,"Walckenaeria corniculans (O.Pickard-Cambridge, 1875)",SPECIES,ACCEPTED,Animalia,"2134739: Walckenaeria corniculans (O.Pickard-Cambridge, 1875)"
2134741,"Walckenaeria nudipalpis (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2134741: Walckenaeria nudipalpis (Westring, 1851)"
2134745,"Walckenaeria monoceros (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2134745: Walckenaeria monoceros (Wider, 1834)"
2134749,"Walckenaeria capito (Westring, 1861)",SPECIES,ACCEPTED,Animalia,"2134749: Walckenaeria capito (Westring, 1861)"
2134773,"Walckenaeria obtusa Blackwall, 1836",SPECIES,ACCEPTED,Animalia,"2134773: Walckenaeria obtusa Blackwall, 1836"
2134774,"Walckenaeria kochi (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2134774: Walckenaeria kochi (O.Pickard-Cambridge, 1873)"
2134778,"Walckenaeria antica (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2134778: Walckenaeria antica (Wider, 1834)"
2134780,"Walckenaeria cuspidata Blackwall, 1833",SPECIES,ACCEPTED,Animalia,"2134780: Walckenaeria cuspidata Blackwall, 1833"
2134791,"Walckenaeria dysderoides (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2134791: Walckenaeria dysderoides (Wider, 1834)"
2134798,"Walckenaeria vigilax (Blackwall, 1853)",SPECIES,ACCEPTED,Animalia,"2134798: Walckenaeria vigilax (Blackwall, 1853)"
2134819,"Walckenaeria alticeps (Denis, 1952)",SPECIES,ACCEPTED,Animalia,"2134819: Walckenaeria alticeps (Denis, 1952)"
2134824,"Walckenaeria incisa (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2134824: Walckenaeria incisa (O.Pickard-Cambridge, 1871)"
2134829,"Walckenaeria atrotibialis (O.Pickard-Cambridge, 1878)",SPECIES,ACCEPTED,Animalia,"2134829: Walckenaeria atrotibialis (O.Pickard-Cambridge, 1878)"
2134854,"Microneta viaria (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2134854: Microneta viaria (Blackwall, 1841)"
2134871,"Theonina cornix (Simon, 1881)",SPECIES,ACCEPTED,Animalia,"2134871: Theonina cornix (Simon, 1881)"
2135078,"Erigonoplus globipes (L.Koch, 1872)",SPECIES,ACCEPTED,Animalia,"2135078: Erigonoplus globipes (L.Koch, 1872)"
2135090,"Erigonoplus justus (O.Pickard-Cambridge, 1875)",SPECIES,ACCEPTED,Animalia,"2135090: Erigonoplus justus (O.Pickard-Cambridge, 1875)"
2135122,"Sintula corniger (Blackwall, 1856)",SPECIES,ACCEPTED,Animalia,"8053379: Sintula cornigera (Blackwall, 1856)"
2135135,"Tapinocyba insecta (L.Koch, 1869)",SPECIES,ACCEPTED,Animalia,"2135135: Tapinocyba insecta (L.Koch, 1869)"
2135140,"Tapinocyba biscissa (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2135140: Tapinocyba biscissa (O.Pickard-Cambridge, 1873)"
2135142,"Tapinocyba praecox (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2135142: Tapinocyba praecox (O.Pickard-Cambridge, 1873)"
2135145,"Tapinocyba pallens (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2135145: Tapinocyba pallens (O.Pickard-Cambridge, 1873)"
2135172,"Allomengea vidua (L.Koch, 1879)",SPECIES,ACCEPTED,Animalia,"2135172: Allomengea vidua (L.Koch, 1879)"
2135177,"Allomengea scopigera (Grube, 1859)",SPECIES,ACCEPTED,Animalia,"2135177: Allomengea scopigera (Grube, 1859)"
2135187,"Microctenonyx subitaneus (O.Pickard-Cambridge, 1875)",SPECIES,ACCEPTED,Animalia,"2135187: Microctenonyx subitaneus (O.Pickard-Cambridge, 1875)"
2135191,"Pocadicnemis pumila (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2135191: Pocadicnemis pumila (Blackwall, 1841)"
2135195,"Pocadicnemis juncea Locket & Millidge, 1953",SPECIES,ACCEPTED,Animalia,"2135195: Pocadicnemis juncea Locket & Millidge, 1953"
2135245,"Satilatlas britteni (Jackson, 1913)",SPECIES,ACCEPTED,Animalia,"2135245: Satilatlas britteni (Jackson, 1913)"
2135263,"Micrargus herbigradus (Blackwall, 1854)",SPECIES,ACCEPTED,Animalia,"2135263: Micrargus herbigradus (Blackwall, 1854)"
2135272,"Micrargus apertus (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2135272: Micrargus apertus (O.Pickard-Cambridge, 1871)"
2135273,"Micrargus laudatus (O.Pickard-Cambridge, 1881)",SPECIES,ACCEPTED,Animalia,"2135273: Micrargus laudatus (O.Pickard-Cambridge, 1881)"
2135276,"Micrargus subaequalis (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2135276: Micrargus subaequalis (Westring, 1851)"
2135304,"Prinerigone vagans (Audouin, 1826)",SPECIES,ACCEPTED,Animalia,"2135304: Prinerigone vagans (Audouin, 1826)"
2135349,"Tmeticus affinis (Blackwall, 1855)",SPECIES,ACCEPTED,Animalia,"2135349: Tmeticus affinis (Blackwall, 1855)"
2135355,"Silometopus bonessi Casemir, 1970",SPECIES,ACCEPTED,Animalia,"2135355: Silometopus bonessi Casemir, 1970"
2135358,"Silometopus incurvatus (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2135358: Silometopus incurvatus (O.Pickard-Cambridge, 1873)"
2135360,"Silometopus ambiguus (O.Pickard-Cambridge, 1906)",SPECIES,ACCEPTED,Animalia,"2135360: Silometopus ambiguus (O.Pickard-Cambridge, 1906)"
2135362,"Silometopus reussi (Thorell, 1871)",SPECIES,ACCEPTED,Animalia,"2135362: Silometopus reussi (Thorell, 1871)"
2135363,"Silometopus elegans (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2135363: Silometopus elegans (O.Pickard-Cambridge, 1873)"
2135375,"Porrhomma pallidum Jackson, 1913",SPECIES,ACCEPTED,Animalia,"2135375: Porrhomma pallidum Jackson, 1913"
2135380,"Porrhomma oblitum (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2135380: Porrhomma oblitum (O.Pickard-Cambridge, 1871)"
2135382,"Porrhomma egeria Simon, 1884",SPECIES,ACCEPTED,Animalia,"2135382: Porrhomma egeria Simon, 1884"
2135384,"Porrhomma rosenhaueri (L.Koch, 1872)",SPECIES,ACCEPTED,Animalia,"2135384: Porrhomma rosenhaueri (L.Koch, 1872)"
2135385,"Porrhomma pygmaeum (Blackwall, 1834)",SPECIES,ACCEPTED,Animalia,"2135385: Porrhomma pygmaeum (Blackwall, 1834)"
2135387,"Porrhomma convexum (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2135387: Porrhomma convexum (Westring, 1851)"
2135388,"Porrhomma microphthalmum (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2135388: Porrhomma microphthalmum (O.Pickard-Cambridge, 1871)"
2135389,"Porrhomma campbelli F.O.Pickard-Cambridge, 1894",SPECIES,ACCEPTED,Animalia,"2135389: Porrhomma campbelli F.O.Pickard-Cambridge, 1894"
2135397,"Porrhomma errans (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2135397: Porrhomma errans (Blackwall, 1841)"
2135418,"Hilaira excisa (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2135418: Hilaira excisa (O.Pickard-Cambridge, 1871)"
2135442,"Metopobactrus prominulus (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2135442: Metopobactrus prominulus (O.Pickard-Cambridge, 1873)"
2135460,"Tiso vagans (Blackwall, 1834)",SPECIES,ACCEPTED,Animalia,"2135460: Tiso vagans (Blackwall, 1834)"
2135515,"Pityohyphantes phrygianus (C.L.Koch, 1836)",SPECIES,ACCEPTED,Animalia,"2135515: Pityohyphantes phrygianus (C.L.Koch, 1836)"
2135648,"Pelecopsis radicicola (L.Koch, 1872)",SPECIES,ACCEPTED,Animalia,"2135648: Pelecopsis radicicola (L.Koch, 1872)"
2135658,"Pelecopsis parallela (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2135658: Pelecopsis parallela (Wider, 1834)"
2135684,"Agyneta decora (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2135684: Agyneta decora (O.Pickard-Cambridge, 1871)"
2135685,"Agyneta subtilis (O.Pickard-Cambridge, 1863)",SPECIES,ACCEPTED,Animalia,"2135685: Agyneta subtilis (O.Pickard-Cambridge, 1863)"
2135689,"Agyneta conigera (O.Pickard-Cambridge, 1863)",SPECIES,ACCEPTED,Animalia,"2135689: Agyneta conigera (O.Pickard-Cambridge, 1863)"
2135694,"Agyneta cauta (O.Pickard-Cambridge, 1903)",SPECIES,ACCEPTED,Animalia,"2135694: Agyneta cauta (O.Pickard-Cambridge, 1903)"
2135696,"Agyneta ramosa Jackson, 1912",SPECIES,ACCEPTED,Animalia,"2135696: Agyneta ramosa Jackson, 1912"
2135746,"Palliduphantes insignis (O.Pickard-Cambridge, 1913)",SPECIES,ACCEPTED,Animalia,"4551397: Lepthyphantes insignis O.P.-Cambridge, 1913"
2135753,"Palliduphantes ericaeus (Blackwall, 1853)",SPECIES,ACCEPTED,Animalia,"6098881: Lepthyphantes ericaeus Simon, 1884"
2135758,"Palliduphantes pallidus (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"6098882: Lepthyphantes pallidus (O.Pickard-Cambridge, 1871)"
2135936,"Bolyphantes luteolus (Blackwall, 1833)",SPECIES,ACCEPTED,Animalia,"2135936: Bolyphantes luteolus (Blackwall, 1833)"
2135939,"Bolyphantes alticeps (Sundevall, 1833)",SPECIES,ACCEPTED,Animalia,"2135939: Bolyphantes alticeps (Sundevall, 1833)"
2135959,"Tenuiphantes tenuis (Blackwall, 1852)",SPECIES,ACCEPTED,Animalia,"4658996: Lepthyphantes tenuis (Blackwall, 1852)"
2135962,"Tenuiphantes flavipes (Blackwall, 1854)",SPECIES,ACCEPTED,Animalia,"6098886: Lepthyphantes flavipes (Blackwall, 1854)"
2135963,"Tenuiphantes cristatus (Menge, 1866)",SPECIES,ACCEPTED,Animalia,"6098887: Lepthyphantes cristatus (Menge, 1866)"
2135968,"Tenuiphantes tenebricola (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"5861920: Lepthyphantes tenebricola (Wider, 1834)"
2135969,"Tenuiphantes mengei (Kulczyński, 1887)",SPECIES,ACCEPTED,Animalia,"6098884: Lepthyphantes mengei (Kulczyński, 1887)"
2135973,"Tenuiphantes zimmermanni (Bertkau, 1890)",SPECIES,ACCEPTED,Animalia,"6098883: Lepthyphantes zimmermanni (Bertkau, 1890)"
2135986,"Tenuiphantes alacris (Blackwall, 1853)",SPECIES,ACCEPTED,Animalia,"6098885: Lepthyphantes alacris (Blackwall, 1853)"
2136022,"Oedothorax retusus (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2136022: Oedothorax retusus (Westring, 1851)"
2136031,"Oedothorax fuscus (Blackwall, 1834)",SPECIES,ACCEPTED,Animalia,"2136031: Oedothorax fuscus (Blackwall, 1834)"
2136038,"Oedothorax agrestis (Blackwall, 1853)",SPECIES,ACCEPTED,Animalia,"2136038: Oedothorax agrestis (Blackwall, 1853)"
2136050,"Oedothorax apicatus (Blackwall, 1850)",SPECIES,ACCEPTED,Animalia,"2136050: Oedothorax apicatus (Blackwall, 1850)"
2136055,"Oedothorax gibbosus (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2136055: Oedothorax gibbosus (Blackwall, 1841)"
2136111,"Thyreosthenius biovatus (O.Pickard-Cambridge, 1875)",SPECIES,ACCEPTED,Animalia,"10169585: Thyreostenius biovatus (O.Pickard-Cambridge, 1875)"
2136112,"Thyreosthenius parasiticus (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"10514027: Thyreostenius parasiticus (Westring, 1851)"
2136185,"Helophora insignis (Blackwall, 1841)",SPECIES,ACCEPTED,Animalia,"2136185: Helophora insignis (Blackwall, 1841)"
2136190,"Megalepthyphantes nebulosus (Sundevall, 1830)",SPECIES,ACCEPTED,Animalia,"8154265: Lepthyphantes nebulosus (Sundevall, 1830)"
2136231,"Minicia marginella (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2136231: Minicia marginella (Wider, 1834)"
2136283,"Notioscopus sarcinatus (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2136283: Notioscopus sarcinatus (O.Pickard-Cambridge, 1873)"
2136309,"Microlinyphia pusilla (Sundevall, 1830)",SPECIES,ACCEPTED,Animalia,"2136309: Microlinyphia pusilla (Sundevall, 1830)"
2136313,"Microlinyphia impigra (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2136313: Microlinyphia impigra (O.Pickard-Cambridge, 1871)"
2136540,"Halorates reprobus (O.Pickard-Cambridge, 1879)",SPECIES,ACCEPTED,Animalia,"2136540: Halorates reprobus (O.Pickard-Cambridge, 1879)"
2136609,"Linyphia triangularis (Clerck, 1757)",SPECIES,ACCEPTED,Animalia,"2136609: Linyphia triangularis (Clerck, 1757)"
2136628,"Linyphia hortensis Sundevall, 1830",SPECIES,ACCEPTED,Animalia,"2136628: Linyphia hortensis Sundevall, 1830"
2136652,"Linyphia tenuipalpis Simon, 1884",SPECIES,ACCEPTED,Animalia,"2136652: Linyphia tenuipalpis Simon, 1884"
2136687,"Wiehlea calcarifera (Simon, 1884)",SPECIES,ACCEPTED,Animalia,"2136687: Wiehlea calcarifera (Simon, 1884)"
2136710,"Acartauchenius scurrilis (O.Pickard-Cambridge, 1873)",SPECIES,ACCEPTED,Animalia,"2136710: Acartauchenius scurrilis (O.Pickard-Cambridge, 1873)"
2136895,"Lepthyphantes leprosus (Ohlert, 1865)",SPECIES,ACCEPTED,Animalia,"2136895: Lepthyphantes leprosus (Ohlert, 1865)"
2136937,"Lepthyphantes minutus (Blackwall, 1833)",SPECIES,ACCEPTED,Animalia,"2136937: Lepthyphantes minutus (Blackwall, 1833)"
2136984,"Peponocranium ludicrum (O.Pickard-Cambridge, 1861)",SPECIES,ACCEPTED,Animalia,"2136984: Peponocranium ludicrum (O.Pickard-Cambridge, 1861)"
2136987,"Peponocranium orbiculatum (O.Pickard-Cambridge, 1882)",SPECIES,ACCEPTED,Animalia,"2136987: Peponocranium orbiculatum (O.Pickard-Cambridge, 1882)"
2137084,"Labulla thoracica (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2137084: Labulla thoracica (Wider, 1834)"
2137109,"Gongylidium rufipes (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"2137109: Gongylidium rufipes (Linnaeus, 1758)"
2137138,"Hypselistes jacksoni (O.Pickard-Cambridge, 1903)",SPECIES,ACCEPTED,Animalia,"2137138: Hypselistes jacksoni (O.Pickard-Cambridge, 1903)"
2137146,"Cnephalocotes obscurus (Blackwall, 1834)",SPECIES,ACCEPTED,Animalia,"2137146: Cnephalocotes obscurus (Blackwall, 1834)"
2137153,"Maso gallicus Simon, 1894",SPECIES,ACCEPTED,Animalia,"2137153: Maso gallicus Simon, 1894"
2137155,"Maso sundevalli (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2137155: Maso sundevalli (Westring, 1851)"
2137245,"Taranucnus setosus (O.Pickard-Cambridge, 1863)",SPECIES,ACCEPTED,Animalia,"2137245: Taranucnus setosus (O.Pickard-Cambridge, 1863)"
2137254,"Moebelia penicillata (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2137254: Moebelia penicillata (Westring, 1851)"
2137289,"Gnathonarium dentatum (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2137289: Gnathonarium dentatum (Wider, 1834)"
2137309,"Tapinopa longidens (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2137309: Tapinopa longidens (Wider, 1834)"
2137318,"Entelecara flavipes (Blackwall, 1834)",SPECIES,ACCEPTED,Animalia,"2137318: Entelecara flavipes (Blackwall, 1834)"
2137321,"Entelecara omissa O.Pickard-Cambridge, 1903",SPECIES,ACCEPTED,Animalia,"2137321: Entelecara omissa O.Pickard-Cambridge, 1903"
2137323,"Entelecara erythropus (Westring, 1851)",SPECIES,ACCEPTED,Animalia,"2137323: Entelecara erythropus (Westring, 1851)"
2137332,"Entelecara congenera (O.Pickard-Cambridge, 1879)",SPECIES,ACCEPTED,Animalia,"2137332: Entelecara congenera (O.Pickard-Cambridge, 1879)"
2137333,"Entelecara acuminata (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2137333: Entelecara acuminata (Wider, 1834)"
2137334,"Entelecara media Kulczyński, 1887",SPECIES,ACCEPTED,Animalia,"2137334: Entelecara media Kulczyński, 1887"
2137346,"Neriene furtiva (O.Pickard-Cambridge, 1871)",SPECIES,ACCEPTED,Animalia,"2137346: Neriene furtiva (O.Pickard-Cambridge, 1871)"
2137354,"Neriene peltata (Wider, 1834)",SPECIES,ACCEPTED,Animalia,"2137354: Neriene peltata (Wider, 1834)"
2137357,"Neriene montana (Clerck, 1757)",SPECIES,ACCEPTED,Animalia,"2137357: Neriene montana (Clerck, 1757)"
2137370,"Neriene radiata (Walckenaer, 1841)",SPECIES,ACCEPTED,Animalia,"2137370: Neriene radiata (Walckenaer, 1841)"
