"","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"13737",2694745,"Tillandsia complanata Benth.","Tillandsia complanata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tillandsia complanata",6,2694745,"Tillandsia complanata","Plantae"
"13738",5303040,"Thalia dealbata Fraser","Thalia dealbata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Thalia dealbata",6,5303040,"Thalia dealbata","Plantae"
"13739",9166077,"Psacothea hilaris (Pascoe, 1857)","Psacothea hilaris","SPECIES","ACCEPTED",99,"EXACT","Animalia","Psacothea hilaris",1,9166077,"Psacothea hilaris","Animalia"
"13740",1309571,"Ceroptres clavicornis Hartig, 1840","Ceroptres clavicornis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ceroptres clavicornis",1,1309571,"Ceroptres clavicornis","Animalia"
"13741",1341878,"Epeolus pusillus Cresson, 1864","Epeolus pusillus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Epeolus pusillus",1,1341878,"Epeolus pusillus","Animalia"
"13742",2441187,"Sylvicapra grimmia (Linnaeus, 1758)","Sylvicapra grimmia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sylvicapra grimmia",1,2441187,"Sylvicapra grimmia","Animalia"
"13743",2434584,"Cerdocyon thous (Linnaeus, 1766)","Cerdocyon thous","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cerdocyon thous",1,2434584,"Cerdocyon thous","Animalia"
"13744",2440902,"Antilocapra americana (Ord, 1815)","Antilocapra americana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Antilocapra americana",1,2440902,"Antilocapra americana","Animalia"
"13745",2440886,"Equus caballus Linnaeus, 1758","Equus caballus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Equus caballus",1,2440886,"Equus caballus","Animalia"
"13746",2433536,"Nasua nasua (Linnaeus, 1766)","Nasua nasua","SPECIES","ACCEPTED",100,"EXACT","Animalia","Nasua nasua",1,2433536,"Nasua nasua","Animalia"
"13747",2433557,"Bassariscus astutus (Lichtenstein, 1830)","Bassariscus astutus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Bassariscus astutus",1,2433557,"Bassariscus astutus","Animalia"
"13748",2439928,"Didelphis aurita (Wied-Neuwied, 1826)","Didelphis aurita","SPECIES","ACCEPTED",100,"EXACT","Animalia","Didelphis aurita",1,2439928,"Didelphis aurita","Animalia"
"13749",2439467,"Zapus hudsonius (Zimmermann, 1780)","Zapus hudsonius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Zapus hudsonius",1,2439467,"Zapus hudsonius","Animalia"
"13750",7429082,"Mus musculus Linnaeus, 1758","Mus musculus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Mus musculus",1,7429082,"Mus musculus","Animalia"
"13751",2441184,"Bison bonasus (Linnaeus, 1758)","Bison bonasus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Bison bonasus",1,2441184,"Bison bonasus","Animalia"
"13752",2434634,"Civettictis civetta (Schreber, 1776)","Civettictis civetta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Civettictis civetta",1,2434634,"Civettictis civetta","Animalia"
"13753",2433588,"Nasuella olivacea (Gray, 1865)","Nasuella olivacea","SPECIES","SYNONYM",100,"EXACT","Animalia","Nasua olivacea",1,8618720,"Nasuella olivacea","Animalia"
"13754",2433489,"Nandinia binotata (Gray, 1830)","Nandinia binotata","SPECIES","ACCEPTED",99,"EXACT","Animalia","Nandinia binotata",1,2433489,"Nandinia binotata","Animalia"
"13755",2433716,"Eira barbara (Linnaeus, 1758)","Eira barbara","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eira barbara",1,2433716,"Eira barbara","Animalia"
"13756",5139594,"Lycaena xanthoides (Boisduval, 1852)","Lycaena xanthoides","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lycaena xanthoides",1,5139594,"Lycaena xanthoides","Animalia"
"13757",2440898,"Tapirus terrestris (Linnaeus, 1758)","Tapirus terrestris","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tapirus terrestris",1,2440898,"Tapirus terrestris","Animalia"
"13758",2436801,"Lepus californicus Gray, 1837","Lepus californicus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lepus californicus",1,2436801,"Lepus californicus","Animalia"
"13759",2439683,"Eliomys quercinus (Linnaeus, 1766)","Eliomys quercinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eliomys quercinus",1,2439683,"Eliomys quercinus","Animalia"
"13760",2439684,"Eliomys melanurus (Wagner, 1840)","Eliomys melanurus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Eliomys melanurus",1,2439684,"Eliomys melanurus",""
"13761",2439688,"Dryomys nitedula (Pallas, 1778)","Dryomys nitedula","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dryomys nitedula",1,2439688,"Dryomys nitedula","Animalia"
"13762",2432352,"Eptesicus fuscus (Palisot de Beauvois, 1796)","Eptesicus fuscus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eptesicus fuscus",1,2432352,"Eptesicus fuscus","Animalia"
"13763",2433176,"Carollia perspicillata (Linnaeus, 1758)","Carollia perspicillata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Carollia perspicillata",1,2433176,"Carollia perspicillata","Animalia"
"13764",2433194,"Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Glossophaga soricina",1,2433194,"Glossophaga soricina","Animalia"
"13765",2433271,"Artibeus planirostris (Spix, 1823)","Artibeus planirostris","SPECIES","ACCEPTED",100,"EXACT","Animalia","Artibeus planirostris",1,2433271,"Artibeus planirostris","Animalia"
"13766",2433264,"Artibeus phaeotis (Miller, 1902)","Artibeus phaeotis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Artibeus phaeotis",1,2433264,"Artibeus phaeotis","Animalia"
"13767",2432776,"Dyacopterus spadiceus (Thomas, 1890)","Dyacopterus spadiceus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dyacopterus spadiceus",1,2432776,"Dyacopterus spadiceus","Animalia"
"13768",2432837,"Cynopterus brachyotis (Müller, 1838)","Cynopterus brachyotis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cynopterus brachyotis",1,2432837,"Cynopterus brachyotis","Animalia"
"13769",2437612,"Dinomys branickii Peters, 1873","Dinomys branickii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dinomys branickii",1,2437612,"Dinomys branickii","Animalia"
"13770",4427602,"Stephanopachys substriatus (Paykull, 1800)","Stephanopachys substriatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Stephanopachys substriatus",1,4427602,"Stephanopachys substriatus","Animalia"
"13771",2436414,"Hapalemur griseus (Link, 1795)","Hapalemur griseus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hapalemur griseus",1,2436414,"Hapalemur griseus","Animalia"
"13772",5219885,"Hystrix africaeaustralis Peters, 1852","Hystrix africaeaustralis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hystrix africaeaustralis",1,5219885,"Hystrix africaeaustralis","Animalia"
"13773",5219550,"Hylobates agilis F.Cuvier, 1821","Hylobates agilis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hylobates agilis",1,5219550,"Hylobates agilis","Animalia"
"13774",1420961,"Thrips tabaci Lindeman, 1889","Thrips tabaci","SPECIES","ACCEPTED",100,"EXACT","Animalia","Thrips tabaci",1,1420961,"Thrips tabaci","Animalia"
"13775",4993361,"Phyllophaga ephilida (Say, 1825)","Phyllophaga ephilida","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllophaga ephilida",1,4993361,"Phyllophaga ephilida","Animalia"
"13776",2436448,"Microcebus rufus (Lesson, 1840)","Microcebus rufus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Microcebus rufus",1,2436448,"Microcebus rufus","Animalia"
"13777",5219569,"Cercopithecus ascanius (Audebert, 1799)","Cercopithecus ascanius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cercopithecus ascanius",1,5219569,"Cercopithecus ascanius","Animalia"
"13778",2436666,"Brachyteles arachnoides (É.Geoffroy Saint-Hilaire, 1806)","Brachyteles arachnoides","SPECIES","ACCEPTED",100,"EXACT","Animalia","Brachyteles arachnoides",1,2436666,"Brachyteles arachnoides","Animalia"
"13779",2684120,"Sequoiadendron giganteum (Lindl.) J.T.Buchholz","Sequoiadendron giganteum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Sequoiadendron giganteum",6,2684120,"Sequoiadendron giganteum","Plantae"
"13780",5149213,"Erebomorpha fulguraria Walker, 1860","Erebomorpha fulguraria","SPECIES","SYNONYM",100,"EXACT","Animalia","Mesastrape fulguraria",1,6133540,"Erebomorpha fulguraria","Animalia"
"13781",2131788,"Cheyletiella parasitivorax (Mégnin, 1878)","Cheyletiella parasitivorax","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheyletiella parasitivorax",1,2131788,"Cheyletiella parasitivorax","Animalia"
"13782",2188223,"Proctolaelaps pygmaeus (Müller, 1859)","Proctolaelaps pygmaeus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Proctolaelaps pygmaeus",1,2188223,"Proctolaelaps pygmaeus","Animalia"
"13783",2131090,"Brevipalpus obovatus Donnadieu, 1875","Brevipalpus obovatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Brevipalpus obovatus",1,2131090,"Brevipalpus obovatus","Animalia"
"13784",7640902,"Locustacarus buchneri Stammer, 1951","Locustacarus buchneri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Locustacarus buchneri",1,7640902,"Locustacarus buchneri","Animalia"
"13785",2130113,"Tetranychus pacificus McGregor, 1919","Tetranychus pacificus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tetranychus pacificus",1,2130113,"Tetranychus pacificus","Animalia"
"13786",2129886,"Eotetranychus carpini (Oudemans, 1905)","Eotetranychus carpini","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eotetranychus carpini",1,2129886,"Eotetranychus carpini","Animalia"
"13787",1958454,"Hyposidra talaca (Walker, 1860)","Hyposidra talaca","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hyposidra talaca",1,1958454,"Hyposidra talaca","Animalia"
"13788",5147875,"Euchlaena pectinaria (Denis & Schiffermüller), 1775","Euchlaena pectinaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Euchlaena pectinaria",1,5147875,"Euchlaena pectinaria","Animalia"
"13789",1980907,"Ectropis obliqua (Prout, 1915)","Ectropis obliqua","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ectropis obliqua",1,1980907,"Ectropis obliqua","Animalia"
"13790",1977205,"Enypia packardata Taylor, 1906","Enypia packardata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Enypia packardata",1,1977205,"Enypia packardata","Animalia"
"13791",1977202,"Enypia griseata Grossbeck, 1908","Enypia griseata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Enypia griseata",1,1977202,"Enypia griseata","Animalia"
"13792",8421569,"Ectropis crepuscularia (Denis & Schiffermüller), 1775","Ectropis crepuscularia","SPECIES","ACCEPTED",99,"EXACT","Animalia","Ectropis crepuscularia",1,8421569,"Ectropis crepuscularia","Animalia"
"13793",5219666,"Sciurus granatensis Humboldt, 1811","Sciurus granatensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sciurus granatensis",1,5219666,"Sciurus granatensis","Animalia"
"13794",2437450,"Tamias sibiricus (Laxmann, 1769)","Tamias sibiricus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tamias sibiricus",1,2437450,"Tamias sibiricus","Animalia"
"13795",2307760,"Aporrectodea rosea (Savigny, 1826)","Aporrectodea rosea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aporrectodea rosea",1,2307760,"Aporrectodea rosea","Animalia"
"13796",4410938,"Allolobophora chlorotica (Savigny, 1826)","Allolobophora chlorotica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Allolobophora chlorotica",1,4410938,"Allolobophora chlorotica","Animalia"
"13797",2441071,"Neotragus moschatus (Von Dueben, 1846)","Neotragus moschatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Neotragus moschatus",1,2441071,"Neotragus moschatus","Animalia"
"13798",5219561,"Presbytis melalophos (Raffles, 1821)","Presbytis melalophos","SPECIES","ACCEPTED",100,"EXACT","Animalia","Presbytis melalophos",1,5219561,"Presbytis melalophos","Animalia"
"13799",5963047,"Colobus angolensis Sclater, 1860","Colobus angolensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Colobus angolensis",1,5963047,"Colobus angolensis","Animalia"
"13800",2436525,"Nasalis larvatus (van Wurmb, 1787)","Nasalis larvatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Nasalis larvatus",1,2436525,"Nasalis larvatus","Animalia"
"13801",2230181,"Lithobius piceus L.Koch, 1862","Lithobius piceus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lithobius piceus",1,2230181,"Lithobius piceus","Animalia"
"13802",1957852,"Ennomos quercinaria (Hufnagel, 1767)","Ennomos quercinaria","SPECIES","ACCEPTED",99,"EXACT","Animalia","Ennomos quercinaria",1,1957852,"Ennomos quercinaria","Animalia"
"13803",1748969,"Spulerina simploniella (Fischer von Röslerstamm, 1840)","Spulerina simploniella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Spulerina simploniella",1,1748969,"Spulerina simploniella","Animalia"
"13804",5250940,"Furia vomitoriae (Rozsypal) Humber","Furia vomitoriae","SPECIES","ACCEPTED",100,"EXACT","Fungi","Furia vomitoriae",5,5250940,"Furia vomitoriae","Fungi"
"13805",5250507,"Mucor racemosus Fresen.","Mucor racemosus","SPECIES","ACCEPTED",99,"EXACT","Fungi","Mucor racemosus",5,5250507,"Mucor racemosus","Fungi"
"13806",2559632,"Conidiobolus osmodes Drechsler","Conidiobolus osmodes","SPECIES","SYNONYM",100,"EXACT","Fungi","Neoconidiobolus osmodes",5,11962252,"Conidiobolus osmodes","Fungi"
"13807",5104891,"Caloptilia stigmatella (Fabricius, 1781)","Caloptilia stigmatella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Caloptilia stigmatella",1,5104891,"Caloptilia stigmatella","Animalia"
"13808",5105000,"Caloptilia fribergensis (Fritzsche, 1871)","Caloptilia fribergensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Caloptilia fribergensis",1,5105000,"Caloptilia fribergensis","Animalia"
"13809",1749873,"Phyllonorycter crataegella (Clemens, 1859)","Phyllonorycter crataegella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllonorycter crataegella",1,1749873,"Phyllonorycter crataegella","Animalia"
"13810",1749921,"Phyllonorycter corylifoliella (Hübner, 1796)","Phyllonorycter corylifoliella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllonorycter corylifoliella",1,1749921,"Phyllonorycter corylifoliella","Animalia"
"13811",1749192,"Parornix fagivora (Frey, 1861)","Parornix fagivora","SPECIES","ACCEPTED",100,"EXACT","Animalia","Parornix fagivora",1,1749192,"Parornix fagivora","Animalia"
"13812",1749162,"Parornix finitimella (Zeller, 1850)","Parornix finitimella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Parornix finitimella",1,1749162,"Parornix finitimella","Animalia"
"13813",1749649,"Phyllocnistis ampelopsiella Chambers, 1871","Phyllocnistis ampelopsiella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllocnistis ampelopsiella",1,1749649,"Phyllocnistis ampelopsiella","Animalia"
"13814",1749760,"Phyllonorycter fitchella (Clemens, 1860)","Phyllonorycter fitchella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllonorycter fitchella",1,1749760,"Phyllonorycter fitchella","Animalia"
"13815",1750213,"Phyllonorycter mespilella (Hübner, 1805)","Phyllonorycter mespilella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllonorycter mespilella",1,1750213,"Phyllonorycter mespilella","Animalia"
"13816",1749993,"Phyllonorycter restrictella (Braun, 1939)","Phyllonorycter restrictella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllonorycter restrictella",1,1749993,"Phyllonorycter restrictella","Animalia"
"13817",1751162,"Marmara salictella Clemens, 1863","Marmara salictella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Marmara salictella",1,1751162,"Marmara salictella","Animalia"
"13818",1980521,"Ascotis selenaria (Denis & Schiffermüller), 1775","Ascotis selenaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ascotis selenaria",1,1980521,"Ascotis selenaria","Animalia"
"13819",5237294,"Pileolaria terebinthi (DC.) Castagne","Pileolaria terebinthi","SPECIES","ACCEPTED",100,"EXACT","Fungi","Pileolaria terebinthi",5,5237294,"Pileolaria terebinthi","Fungi"
"13820",6088979,"Cyanomitra olivacea (A.Smith, 1840)","Cyanomitra olivacea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cyanomitra olivacea",1,6088979,"Cyanomitra olivacea","Animalia"
"13821",3021106,"Prunus americana Marshall","Prunus americana","SPECIES","ACCEPTED",100,"EXACT","Plantae","Prunus americana",6,3021106,"Prunus americana","Plantae"
"13822",5363627,"Aronia melanocarpa (Michx.) Elliott","Aronia melanocarpa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Aronia melanocarpa",6,5363627,"Aronia melanocarpa","Plantae"
"13823",2997267,"Rubus alceifolius Poir.","Rubus alceifolius","SPECIES","ACCEPTED",95,"EXACT","Plantae","Rubus alceifolius",6,2997267,"Rubus alceifolius","Archaeplastida"
"13824",2584291,"Bisporella sulfurina (Quél.) S.E.Carp.","Bisporella sulfurina","SPECIES","SYNONYM",100,"EXACT","Fungi","Calycina claroflava",5,8008418,"Bisporella sulfurina","Fungi"
"13825",3203613,"Phytophthora pseudotsugae Hamm & E.M.Hansen","Phytophthora pseudotsugae","SPECIES","ACCEPTED",100,"EXACT","Chromista","Phytophthora pseudotsugae",4,3203613,"Phytophthora pseudotsugae","Chromista"
"13826",9049456,"Phanerochaete velutina (DC.) P.Karst.","Phanerochaete velutina","SPECIES","ACCEPTED",99,"EXACT","Fungi","Phanerochaete velutina",5,9049456,"Phanerochaete velutina","Fungi"
"13827",2560723,"Lecanicillium fusisporum (W.Gams) Zare & W.Gams","Lecanicillium fusisporum","SPECIES","ACCEPTED",100,"EXACT","Fungi","Lecanicillium fusisporum",5,2560723,"Lecanicillium fusisporum","Fungi"
"13828",1968867,"Colotois pennaria (Linnaeus, 1761)","Colotois pennaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Colotois pennaria",1,1968867,"Colotois pennaria","Animalia"
"13829",2564413,"Tolypocladium cylindrosporum W.Gams","Tolypocladium cylindrosporum","SPECIES","ACCEPTED",100,"EXACT","Fungi","Tolypocladium cylindrosporum",5,2564413,"Tolypocladium cylindrosporum","Fungi"
"13830",2564692,"Sporendocladia truncata (B.Sutton) M.J.Wingf.","Sporendocladia truncata","SPECIES","ACCEPTED",100,"EXACT","Fungi","Sporendocladia truncata",5,2564692,"Sporendocladia truncata","Fungi"
"13831",5143380,"Alcis repandata (Linnaeus, 1758)","Alcis repandata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Alcis repandata",1,5143380,"Alcis repandata","Animalia"
"13832",5148424,"Thera britannica (Turner, 1925)","Thera britannica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Thera britannica",1,5148424,"Thera britannica","Animalia"
"13833",1977068,"Rheumaptera hastata (Linnaeus, 1758)","Rheumaptera hastata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Rheumaptera hastata",1,1977068,"Rheumaptera hastata","Animalia"
"13834",5147608,"Trichopteryx carpinata (Borkhausen, 1794)","Trichopteryx carpinata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichopteryx carpinata",1,5147608,"Trichopteryx carpinata","Animalia"
"13835",5265272,"Discella castanea (Sacc.) Arx","Discella castanea","SPECIES","ACCEPTED",100,"EXACT","Fungi","Discella castanea",5,5265272,"Discella castanea","Fungi"
"13836",2562074,"Stilbella fimetaria (Pers.) Lindau","Stilbella fimetaria","SPECIES","ACCEPTED",100,"EXACT","Fungi","Stilbella fimetaria",5,2562074,"Stilbella fimetaria","Fungi"
"13837",6197125,"Nygmia moalata (Swinhoe, 1916)","Nygmia moalata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Nygmia moalata",1,6197125,"Nygmia moalata","Animalia"
"13838",9053531,"Hygrophorus eburneus (Bull.) Fr.","Hygrophorus eburneus","SPECIES","ACCEPTED",100,"EXACT","Fungi","Hygrophorus eburneus",5,9053531,"Hygrophorus eburneus","Fungi"
"13839",1969954,"Triphosa dubitata (Linnaeus, 1758)","Triphosa dubitata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Triphosa dubitata",1,1969954,"Triphosa dubitata","Animalia"
"13840",1982867,"Eupithecia selinata Herrich-Schäffer, 1861","Eupithecia selinata","SPECIES","ACCEPTED",99,"EXACT","Animalia","Eupithecia selinata",1,1982867,"Eupithecia selinata","Animalia"
"13841",1983441,"Eupithecia satyrata (Hübner)","Eupithecia satyrata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupithecia satyrata",1,1983441,"Eupithecia satyrata","Animalia"
"13842",1032743,"Tricholipeurus lipeuroides (Megnin, 1884)","Tricholipeurus lipeuroides","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tricholipeurus lipeuroides",1,1032743,"Tricholipeurus lipeuroides","Animalia"
"13843",1082980,"Valgus canaliculatus (Olivier, 1789)","Valgus canaliculatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Valgus canaliculatus",1,1082980,"Valgus canaliculatus","Animalia"
"13844",5707341,"Papio anubis (Lesson, 1827)","Papio anubis","SPECIES","ACCEPTED",99,"EXACT","Animalia","Papio anubis",1,5707341,"Papio anubis","Animalia"
"13845",1081846,"Trichiotinus affinis (Gory & Percheron, 1833)","Trichiotinus affinis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichiotinus affinis",1,1081846,"Trichiotinus affinis","Animalia"
"13846",7262027,"Papio cynocephalus (Linnaeus, 1766)","Papio cynocephalus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Papio cynocephalus",1,7262027,"Papio cynocephalus","Animalia"
"13847",1920803,"Glutophrissa drusilla (Cramer, 1777)","Glutophrissa drusilla","SPECIES","ACCEPTED",100,"EXACT","Animalia","Glutophrissa drusilla",1,1920803,"Glutophrissa drusilla","Animalia"
"13848",7938189,"Ichthyophthirius multifiliis Fouquet, 1876","Ichthyophthirius multifiliis","SPECIES","ACCEPTED",96,"EXACT","Chromista","Ichthyophthirius multifiliis",4,7938189,"Ichthyophthirius multifiliis","Protozoa"
"13849",1984734,"Odezia atrata (Linnaeus, 1758)","Odezia atrata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Odezia atrata",1,1984734,"Odezia atrata","Animalia"
"13850",2435350,"Loxodonta africana (Blumenbach, 1797)","Loxodonta africana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Loxodonta africana",1,2435350,"Loxodonta africana","Animalia"
"13851",2433186,"Vampyressa pusilla (Wagner, 1843)","Vampyressa pusilla","SPECIES","ACCEPTED",100,"EXACT","Animalia","Vampyressa pusilla",1,2433186,"Vampyressa pusilla","Animalia"
"13852",5148487,"Thera obeliscata (Hübner)","Thera obeliscata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Thera obeliscata",1,5148487,"Thera obeliscata","Animalia"
"13853",8650759,"Hemitrichia abietina (Wigand) G.Lister, 1911","Hemitrichia abietina","SPECIES","ACCEPTED",100,"EXACT","Protozoa","Hemitrichia abietina",7,8650759,"Hemitrichia abietina","Protozoa"
"13854",3212912,"Paradiacheopsis solitaria (Nann.-Bremek.) Nann.-Bremek., 1975","Paradiacheopsis solitaria","SPECIES","ACCEPTED",100,"EXACT","Protozoa","Paradiacheopsis solitaria",7,3212912,"Paradiacheopsis solitaria","Protozoa"
"13855",3213209,"Echinostelium apitectum K.D.Whitney, 1980","Echinostelium apitectum","SPECIES","ACCEPTED",100,"EXACT","Protozoa","Echinostelium apitectum",7,3213209,"Echinostelium apitectum","Protozoa"
"13856",1979255,"Hydriomena renunciata Walker, 1862","Hydriomena renunciata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hydriomena renunciata",1,1979255,"Hydriomena renunciata","Animalia"
"13857",1982824,"Eupithecia palpata Packard, 1873","Eupithecia palpata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupithecia palpata",1,1982824,"Eupithecia palpata","Animalia"
"13858",1983170,"Eupithecia inturbata (Hübner)","Eupithecia inturbata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupithecia inturbata",1,1983170,"Eupithecia inturbata","Animalia"
"13859",4476667,"Trechus quadristriatus (Schrank, 1781)","Trechus quadristriatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trechus quadristriatus",1,4476667,"Trechus quadristriatus","Animalia"
"13860",1983263,"Eupithecia graefii (Hulst, 1896)","Eupithecia graefii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupithecia graefii",1,1983263,"Eupithecia graefii","Animalia"
"13861",5776654,"Phalangium opilio Linnaeus, 1758","Phalangium opilio","SPECIES","ACCEPTED",99,"EXACT","Animalia","Phalangium opilio",1,5776654,"Phalangium opilio","Animalia"
"13862",7155766,"Cerbera manghas L.","Cerbera manghas","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cerbera manghas",6,7155766,"Cerbera manghas","Plantae"
"13863",7331435,"Cistus albidus L.","Cistus albidus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cistus albidus",6,7331435,"Cistus albidus","Viridiplantae"
"13864",3137579,"Galactites tomentosa Moench","Galactites tomentosa","SPECIES","ACCEPTED",100,"EXACT","Plantae","Galactites tomentosa",6,3137579,"Galactites tomentosa","Plantae"
"13865",11011853,"Leptogium phyllocarpum (Pers.) Mont.","Leptogium phyllocarpum","SPECIES","ACCEPTED",99,"EXACT","Fungi","Leptogium phyllocarpum",5,11011853,"Leptogium phyllocarpum","Fungi"
"13866",2891480,"Geranium viscosissimum Fisch. & C.A.Mey.","Geranium viscosissimum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Geranium viscosissimum",6,2891480,"Geranium viscosissimum","Plantae"
"13867",1983154,"Eupithecia olivacea Taylor, 1906","Eupithecia olivacea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupithecia olivacea",1,1983154,"Eupithecia olivacea","Animalia"
"13868",2488854,"Cissopis leverianus (J.F.Gmelin, 1788)","Cissopis leverianus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cissopis leverianus",1,2488854,"Cissopis leverianus","Animalia"
"13869",1979308,"Hydriomena impluviata (Denis & Schiffermüller), 1775","Hydriomena impluviata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hydriomena impluviata",1,1979308,"Hydriomena impluviata","Animalia"
"13870",1982592,"Eupithecia pimpinellata Hübner","Eupithecia pimpinellata","SPECIES","ACCEPTED",99,"EXACT","Animalia","Eupithecia pimpinellata",1,1982592,"Eupithecia pimpinellata","Animalia"
"13871",5126465,"Desmia ufeus Cramer","Desmia ufeus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Desmia ufeus",1,5126465,"Desmia ufeus","Animalia"
"13872",1965805,"Eulithis diversilineata (Hübner, 1813)","Eulithis diversilineata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eulithis diversilineata",1,1965805,"Eulithis diversilineata","Animalia"
"13873",5145470,"Scopula actuaria (Walker, 1861)","Scopula actuaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Scopula actuaria",1,5145470,"Scopula actuaria","Animalia"
